age;job;marital;education;default;balance;housing;loan;contact;month;day_of_week;duration;campaign;pdays;previous;poutcome;deposit
53;blue-collar;divorced;unknown;no;;yes;no;telephone;jul;tue;341;6;;0;nonexistent;no
35;admin.;married;high.school;no;;no;no;cellular;jul;tue;160;2;;0;nonexistent;no
34;blue-collar;married;basic.9y;no;;yes;no;cellular;jul;tue;1412;4;;0;nonexistent;no
24;services;single;high.school;no;;no;no;telephone;jul;wed;61;14;;0;nonexistent;no
24;admin.;single;high.school;no;;no;no;telephone;jul;wed;41;6;;0;nonexistent;no
37;entrepreneur;divorced;high.school;unknown;;yes;no;cellular;jul;wed;276;4;;0;nonexistent;no
58;management;divorced;university.degree;no;;yes;no;cellular;jul;wed;75;4;;0;nonexistent;no
37;blue-collar;married;basic.6y;no;;yes;no;telephone;jul;wed;208;8;;0;nonexistent;no
56;admin.;married;high.school;unknown;;yes;no;cellular;jul;wed;298;2;;0;nonexistent;no
59;retired;married;university.degree;unknown;;no;no;cellular;jul;wed;767;5;;0;nonexistent;yes
58;management;divorced;university.degree;no;;yes;no;telephone;jul;wed;174;5;;0;nonexistent;no
33;admin.;single;unknown;no;;no;yes;cellular;jul;wed;186;4;;0;nonexistent;no
38;self-employed;married;professional.course;no;;no;no;cellular;jul;wed;350;7;;0;nonexistent;no
34;blue-collar;married;basic.4y;no;;no;no;cellular;jul;wed;52;7;;0;nonexistent;no
27;services;single;professional.course;no;;unknown;unknown;telephone;jul;wed;46;8;;0;nonexistent;no
31;admin.;married;university.degree;no;;yes;no;cellular;jul;wed;510;3;;0;nonexistent;no
29;student;married;university.degree;no;;yes;no;cellular;jul;wed;81;7;;0;nonexistent;no
33;blue-collar;divorced;basic.9y;unknown;;yes;yes;cellular;jul;wed;464;3;;0;nonexistent;no
24;admin.;single;high.school;no;;no;no;cellular;jul;wed;220;5;;0;nonexistent;no
38;blue-collar;married;basic.4y;unknown;;yes;no;telephone;jul;wed;31;6;;0;nonexistent;no
30;self-employed;single;university.degree;no;;no;no;cellular;jul;wed;1147;4;;0;nonexistent;no
26;admin.;married;high.school;no;;no;no;cellular;jul;wed;130;6;;0;nonexistent;no
34;admin.;married;high.school;no;;yes;no;cellular;jul;wed;95;4;;0;nonexistent;no
26;technician;single;professional.course;no;;no;no;cellular;jul;wed;161;1;;0;nonexistent;no
49;blue-collar;married;basic.6y;unknown;;no;no;cellular;jul;wed;221;1;;0;nonexistent;no
55;housemaid;married;basic.4y;no;;no;no;cellular;jul;wed;469;7;;0;nonexistent;no
26;technician;single;professional.course;no;;unknown;unknown;cellular;jul;wed;578;1;;0;nonexistent;yes
30;self-employed;married;university.degree;no;;yes;no;telephone;jul;wed;51;1;;0;nonexistent;no
37;entrepreneur;divorced;high.school;unknown;;no;no;cellular;jul;wed;111;4;;0;nonexistent;no
49;blue-collar;married;basic.6y;unknown;;no;no;cellular;jul;wed;771;1;;0;nonexistent;no
33;blue-collar;married;basic.9y;unknown;;yes;no;telephone;jul;wed;164;1;;0;nonexistent;no
37;technician;single;university.degree;unknown;;yes;no;cellular;jul;wed;390;2;;0;nonexistent;no
31;admin.;married;university.degree;no;;yes;yes;cellular;jul;wed;154;2;;0;nonexistent;no
30;blue-collar;married;unknown;no;;yes;no;cellular;jul;wed;171;1;;0;nonexistent;no
33;blue-collar;divorced;basic.9y;unknown;;no;no;telephone;jul;wed;155;2;;0;nonexistent;no
24;blue-collar;married;basic.9y;unknown;;no;no;cellular;jul;wed;349;1;;0;nonexistent;yes
34;admin.;single;university.degree;no;;yes;no;cellular;jul;wed;46;1;;0;nonexistent;no
43;technician;single;professional.course;unknown;;yes;no;cellular;jul;wed;574;1;;0;nonexistent;no
31;blue-collar;married;basic.9y;no;;no;no;cellular;jul;wed;715;1;;0;nonexistent;no
43;housemaid;married;basic.9y;unknown;;no;no;cellular;jul;wed;96;1;;0;nonexistent;no
55;blue-collar;married;basic.4y;no;;no;no;cellular;jul;wed;525;2;;0;nonexistent;no
28;blue-collar;single;basic.6y;unknown;;yes;no;cellular;jul;wed;70;1;;0;nonexistent;no
31;blue-collar;married;basic.9y;no;;yes;no;cellular;jul;wed;229;1;;0;nonexistent;no
43;blue-collar;single;basic.6y;no;;yes;yes;cellular;jul;wed;1806;4;;0;nonexistent;yes
28;blue-collar;single;basic.6y;unknown;;yes;no;cellular;jul;wed;400;1;;0;nonexistent;no
49;blue-collar;divorced;unknown;unknown;;no;no;cellular;jul;wed;92;1;;0;nonexistent;no
49;blue-collar;divorced;unknown;unknown;;yes;no;cellular;jul;wed;284;1;;0;nonexistent;no
34;technician;divorced;professional.course;no;;no;no;cellular;jul;wed;130;1;;0;nonexistent;no
27;services;married;high.school;no;;no;no;cellular;jul;wed;151;4;;0;nonexistent;no
32;blue-collar;single;basic.6y;no;;yes;no;cellular;jul;wed;46;1;;0;nonexistent;no
48;blue-collar;married;basic.6y;no;;yes;no;cellular;jul;wed;79;1;;0;nonexistent;no
37;entrepreneur;divorced;high.school;unknown;;no;no;cellular;jul;wed;344;3;;0;nonexistent;no
49;blue-collar;divorced;unknown;unknown;;no;no;cellular;jul;wed;291;1;;0;nonexistent;no
31;self-employed;married;basic.9y;no;;no;no;cellular;jul;wed;56;1;;0;nonexistent;no
50;blue-collar;married;basic.9y;no;;yes;no;cellular;jul;wed;153;1;;0;nonexistent;no
34;technician;divorced;professional.course;no;;yes;no;cellular;jul;wed;401;1;;0;nonexistent;no
31;blue-collar;single;basic.9y;no;;no;no;telephone;jul;wed;138;1;;0;nonexistent;no
52;management;married;university.degree;unknown;;no;no;cellular;jul;wed;272;1;;0;nonexistent;no
24;admin.;single;high.school;no;;yes;no;cellular;jul;wed;145;4;;0;nonexistent;no
49;services;married;high.school;unknown;;yes;no;cellular;jul;wed;122;1;;0;nonexistent;no
49;services;married;high.school;unknown;;yes;no;cellular;jul;wed;226;1;;0;nonexistent;no
45;unemployed;married;basic.6y;unknown;;no;no;cellular;jul;wed;211;2;;0;nonexistent;no
39;technician;married;unknown;no;;yes;no;cellular;jul;wed;94;1;;0;nonexistent;no
28;admin.;married;basic.9y;unknown;;no;no;cellular;jul;wed;428;2;;0;nonexistent;no
32;admin.;single;high.school;no;;yes;no;cellular;jul;wed;156;1;;0;nonexistent;no
29;technician;divorced;high.school;no;;no;no;cellular;jul;wed;191;1;;0;nonexistent;no
45;management;married;university.degree;unknown;;no;no;cellular;jul;wed;225;2;;0;nonexistent;no
39;technician;married;high.school;unknown;;no;no;cellular;jul;wed;781;1;;0;nonexistent;yes
45;unknown;unknown;unknown;no;;yes;yes;cellular;jul;wed;496;1;;0;nonexistent;yes
45;unknown;unknown;unknown;no;;yes;no;cellular;jul;wed;586;1;;0;nonexistent;yes
34;blue-collar;single;basic.6y;no;;yes;yes;cellular;jul;wed;195;1;;0;nonexistent;no
55;management;married;basic.9y;no;;yes;no;cellular;jul;wed;49;1;;0;nonexistent;no
55;management;married;basic.9y;no;;yes;no;cellular;jul;wed;90;1;;0;nonexistent;no
49;blue-collar;divorced;unknown;unknown;;no;no;cellular;jul;wed;339;2;;0;nonexistent;no
29;services;married;unknown;no;;yes;yes;cellular;jul;wed;268;2;;0;nonexistent;no
27;blue-collar;married;basic.9y;no;;no;no;cellular;jul;wed;689;1;;0;nonexistent;yes
45;management;married;high.school;unknown;;no;no;cellular;jul;wed;94;3;;0;nonexistent;no
29;technician;divorced;high.school;no;;no;no;cellular;jul;wed;269;1;;0;nonexistent;no
58;retired;divorced;basic.4y;unknown;;no;no;cellular;jul;wed;303;1;;0;nonexistent;no
56;admin.;married;high.school;unknown;;no;no;cellular;jul;wed;120;4;;0;nonexistent;no
49;retired;married;high.school;no;;yes;no;cellular;jul;wed;239;1;;0;nonexistent;no
31;blue-collar;married;basic.9y;no;;no;no;cellular;jul;wed;129;2;;0;nonexistent;no
35;admin.;single;university.degree;no;;no;yes;telephone;jul;wed;98;1;;0;nonexistent;no
49;retired;married;high.school;no;;yes;no;cellular;jul;wed;555;1;;0;nonexistent;yes
37;technician;married;high.school;no;;yes;no;cellular;jul;wed;130;1;;0;nonexistent;no
34;admin.;married;university.degree;no;;yes;no;cellular;jul;wed;686;6;;0;nonexistent;yes
32;technician;married;university.degree;no;;no;no;cellular;jul;wed;124;1;;0;nonexistent;no
34;admin.;married;high.school;no;;yes;yes;cellular;jul;wed;29;8;;0;nonexistent;no
43;technician;single;professional.course;unknown;;no;no;cellular;jul;wed;528;9;;0;nonexistent;no
26;technician;single;professional.course;no;;no;no;cellular;jul;wed;83;2;;0;nonexistent;no
23;blue-collar;single;high.school;no;;yes;no;cellular;jul;wed;60;1;;0;nonexistent;no
23;blue-collar;single;high.school;no;;no;no;cellular;jul;wed;251;1;;0;nonexistent;no
49;blue-collar;divorced;unknown;unknown;;yes;no;cellular;jul;wed;206;2;;0;nonexistent;no
30;admin.;married;university.degree;no;;yes;no;cellular;jul;wed;1150;1;;0;nonexistent;no
26;services;single;basic.9y;no;;yes;no;cellular;jul;wed;294;2;;0;nonexistent;no
23;blue-collar;single;high.school;no;;no;no;cellular;jul;wed;435;1;;0;nonexistent;yes
31;self-employed;married;basic.9y;no;;no;no;cellular;jul;wed;155;2;;0;nonexistent;no
29;admin.;single;university.degree;no;;yes;no;cellular;jul;wed;130;1;;0;nonexistent;no
52;blue-collar;married;basic.4y;unknown;;yes;no;cellular;jul;wed;294;1;;0;nonexistent;no
42;services;married;high.school;unknown;;no;yes;telephone;jul;wed;198;1;;0;nonexistent;no
47;blue-collar;single;basic.9y;unknown;;yes;no;cellular;jul;wed;72;1;;0;nonexistent;no
23;blue-collar;single;high.school;no;;yes;no;cellular;jul;wed;830;1;;0;nonexistent;yes
24;services;single;high.school;no;;yes;no;cellular;jul;wed;57;2;;0;nonexistent;no
44;blue-collar;married;basic.4y;no;;yes;no;cellular;jul;wed;464;1;;0;nonexistent;no
24;blue-collar;divorced;high.school;no;;yes;no;cellular;jul;wed;57;2;;0;nonexistent;no
26;technician;single;professional.course;no;;yes;no;cellular;jul;wed;76;7;;0;nonexistent;no
47;blue-collar;single;basic.9y;unknown;;yes;no;cellular;jul;wed;318;1;;0;nonexistent;no
29;admin.;married;university.degree;no;;yes;no;cellular;jul;wed;39;9;;0;nonexistent;no
29;admin.;single;university.degree;no;;no;no;cellular;jul;wed;873;2;;0;nonexistent;yes
31;blue-collar;single;high.school;no;;no;no;cellular;jul;wed;166;1;;0;nonexistent;no
30;admin.;married;high.school;no;;no;no;cellular;jul;wed;227;1;;0;nonexistent;no
25;admin.;single;high.school;no;;yes;no;cellular;jul;wed;202;1;;0;nonexistent;no
27;technician;single;high.school;no;;yes;no;telephone;jul;wed;109;1;;0;nonexistent;no
29;blue-collar;single;basic.9y;no;;no;no;cellular;jul;wed;243;1;;0;nonexistent;no
34;technician;single;university.degree;no;;yes;no;cellular;jul;wed;329;1;;0;nonexistent;no
44;blue-collar;married;basic.4y;no;;yes;no;cellular;jul;wed;214;1;;0;nonexistent;no
41;blue-collar;single;basic.6y;no;;yes;no;cellular;jul;wed;142;1;;0;nonexistent;no
32;blue-collar;married;basic.6y;no;;yes;no;cellular;jul;wed;151;1;;0;nonexistent;no
31;admin.;single;university.degree;no;;yes;no;cellular;jul;wed;335;1;;0;nonexistent;no
37;services;divorced;basic.9y;no;;no;no;cellular;jul;wed;143;1;;0;nonexistent;no
37;services;divorced;basic.9y;no;;yes;no;cellular;jul;wed;122;1;;0;nonexistent;no
35;blue-collar;single;basic.9y;no;;yes;no;cellular;jul;wed;48;1;;0;nonexistent;no
34;admin.;married;university.degree;no;;no;no;cellular;jul;wed;198;2;;0;nonexistent;no
31;admin.;single;high.school;no;;yes;no;cellular;jul;wed;183;1;;0;nonexistent;no
31;unemployed;single;high.school;no;;yes;yes;cellular;jul;wed;45;1;;0;nonexistent;no
37;services;divorced;basic.9y;no;;yes;no;cellular;jul;wed;684;1;;0;nonexistent;no
31;unemployed;single;high.school;no;;yes;no;cellular;jul;wed;255;1;;0;nonexistent;no
31;management;single;university.degree;no;;no;no;cellular;jul;wed;143;1;;0;nonexistent;no
37;services;divorced;basic.9y;no;;no;no;cellular;jul;wed;885;1;;0;nonexistent;no
50;retired;married;basic.4y;no;;no;no;cellular;jul;wed;1222;1;;0;nonexistent;yes
31;blue-collar;married;basic.9y;no;;yes;yes;cellular;jul;wed;520;1;;0;nonexistent;no
50;retired;married;basic.4y;no;;yes;no;cellular;jul;wed;128;1;;0;nonexistent;no
29;admin.;single;university.degree;no;;yes;no;cellular;jul;wed;156;2;;0;nonexistent;no
31;blue-collar;single;basic.9y;no;;yes;no;cellular;jul;wed;325;2;;0;nonexistent;no
50;retired;married;basic.4y;no;;unknown;unknown;cellular;jul;wed;236;1;;0;nonexistent;no
52;admin.;married;high.school;no;;yes;no;cellular;jul;wed;419;2;;0;nonexistent;no
42;technician;married;high.school;unknown;;yes;no;cellular;jul;wed;197;1;;0;nonexistent;no
47;technician;divorced;professional.course;no;;yes;no;cellular;jul;wed;226;1;;0;nonexistent;no
55;housemaid;married;university.degree;no;;yes;no;cellular;jul;wed;705;1;;0;nonexistent;no
26;admin.;married;university.degree;no;;yes;no;telephone;jul;wed;649;2;;0;nonexistent;no
37;blue-collar;married;basic.9y;no;;no;no;cellular;jul;wed;77;1;;0;nonexistent;no
23;blue-collar;single;high.school;no;;yes;no;cellular;jul;wed;231;2;;0;nonexistent;no
29;self-employed;single;university.degree;no;;yes;no;cellular;jul;wed;513;1;;0;nonexistent;no
31;technician;married;professional.course;no;;yes;no;cellular;jul;wed;87;2;;0;nonexistent;no
55;housemaid;married;university.degree;no;;no;no;cellular;jul;wed;988;1;;0;nonexistent;yes
21;admin.;single;high.school;no;;yes;no;cellular;jul;wed;102;1;;0;nonexistent;no
21;admin.;single;high.school;no;;yes;no;cellular;jul;wed;111;1;;0;nonexistent;no
34;admin.;married;high.school;unknown;;no;no;cellular;jul;wed;241;2;;0;nonexistent;no
46;blue-collar;single;basic.4y;unknown;;yes;no;telephone;jul;wed;558;6;;0;nonexistent;no
28;services;married;high.school;no;;yes;yes;cellular;jul;wed;177;1;;0;nonexistent;no
21;admin.;single;high.school;no;;yes;no;cellular;jul;wed;680;1;;0;nonexistent;no
35;admin.;single;high.school;no;;yes;yes;cellular;jul;wed;652;1;;0;nonexistent;yes
28;services;married;high.school;no;;yes;no;cellular;jul;wed;350;1;;0;nonexistent;no
58;retired;married;high.school;no;;yes;no;cellular;jul;wed;124;1;;0;nonexistent;no
28;services;married;high.school;no;;no;no;cellular;jul;wed;359;1;;0;nonexistent;no
49;management;single;basic.4y;unknown;;yes;no;cellular;jul;wed;592;1;;0;nonexistent;no
39;blue-collar;married;basic.9y;unknown;;yes;no;cellular;jul;wed;165;5;;0;nonexistent;no
25;services;married;basic.9y;no;;no;no;cellular;jul;wed;128;2;;0;nonexistent;no
27;blue-collar;married;basic.9y;no;;no;no;cellular;jul;wed;68;1;;0;nonexistent;no
26;technician;married;basic.9y;unknown;;yes;no;telephone;jul;wed;367;6;;0;nonexistent;yes
25;management;married;basic.6y;no;;no;no;cellular;jul;wed;192;2;;0;nonexistent;no
27;blue-collar;married;basic.9y;no;;no;no;cellular;jul;wed;128;1;;0;nonexistent;no
25;services;divorced;high.school;no;;yes;no;cellular;jul;wed;158;1;;0;nonexistent;no
30;blue-collar;married;basic.9y;no;;yes;no;cellular;jul;wed;547;2;;0;nonexistent;no
33;blue-collar;married;basic.9y;no;;yes;no;cellular;jul;wed;1019;11;;0;nonexistent;yes
43;blue-collar;single;basic.6y;no;;no;no;cellular;jul;wed;93;3;;0;nonexistent;no
43;technician;married;high.school;no;;no;no;cellular;jul;wed;332;3;;0;nonexistent;no
52;admin.;married;high.school;no;;no;no;cellular;jul;wed;131;7;;0;nonexistent;no
48;blue-collar;married;basic.6y;unknown;;yes;no;cellular;jul;wed;709;2;;0;nonexistent;yes
29;self-employed;married;basic.9y;unknown;;yes;no;telephone;jul;wed;188;1;;0;nonexistent;no
25;services;married;high.school;unknown;;no;no;cellular;jul;wed;59;1;;0;nonexistent;no
41;blue-collar;married;unknown;unknown;;no;no;cellular;jul;wed;516;4;;0;nonexistent;no
51;blue-collar;married;basic.9y;no;;yes;no;cellular;jul;wed;561;9;;0;nonexistent;yes
21;services;single;high.school;no;;yes;no;telephone;jul;wed;198;1;;0;nonexistent;no
49;services;married;high.school;unknown;;yes;no;cellular;jul;wed;346;2;;0;nonexistent;no
33;entrepreneur;married;professional.course;no;;yes;no;cellular;jul;wed;157;2;;0;nonexistent;no
40;services;married;high.school;no;;yes;no;cellular;jul;wed;254;2;;0;nonexistent;no
43;blue-collar;single;basic.6y;no;;yes;no;cellular;jul;wed;199;2;;0;nonexistent;no
34;blue-collar;married;basic.4y;unknown;;no;no;cellular;jul;wed;171;6;;0;nonexistent;no
31;admin.;married;university.degree;no;;yes;no;cellular;jul;wed;101;3;;0;nonexistent;no
24;technician;single;professional.course;no;;no;no;cellular;jul;wed;98;2;;0;nonexistent;no
59;retired;married;university.degree;unknown;;yes;yes;cellular;jul;wed;87;16;;0;nonexistent;no
38;blue-collar;married;basic.9y;no;;yes;no;cellular;jul;wed;217;9;;0;nonexistent;no
27;housemaid;single;high.school;no;;no;no;cellular;jul;wed;293;2;;0;nonexistent;no
29;blue-collar;married;professional.course;no;;no;no;cellular;jul;wed;378;2;;0;nonexistent;no
29;admin.;single;university.degree;no;;no;no;telephone;jul;wed;129;6;;0;nonexistent;no
49;blue-collar;divorced;unknown;unknown;;no;no;cellular;jul;wed;132;2;;0;nonexistent;no
28;services;married;high.school;no;;no;no;cellular;jul;wed;240;2;;0;nonexistent;no
45;unemployed;married;basic.6y;unknown;;no;no;cellular;jul;wed;91;3;;0;nonexistent;no
31;admin.;single;basic.9y;no;;no;no;cellular;jul;wed;1432;5;;0;nonexistent;no
43;technician;single;professional.course;unknown;;no;no;telephone;jul;wed;87;5;;0;nonexistent;no
29;services;married;high.school;unknown;;no;no;cellular;jul;wed;111;4;;0;nonexistent;no
55;housemaid;married;basic.4y;no;;no;no;cellular;jul;wed;141;7;;0;nonexistent;no
43;technician;married;high.school;no;;no;no;cellular;jul;wed;322;4;;0;nonexistent;no
34;blue-collar;single;basic.6y;no;;unknown;unknown;cellular;jul;wed;254;3;;0;nonexistent;no
26;admin.;single;university.degree;no;;yes;no;cellular;jul;wed;455;1;;0;nonexistent;no
34;blue-collar;married;basic.4y;unknown;;no;no;cellular;jul;wed;285;5;;0;nonexistent;no
51;admin.;married;high.school;no;;yes;no;cellular;jul;wed;69;3;;0;nonexistent;no
47;blue-collar;single;basic.9y;unknown;;yes;no;cellular;jul;wed;89;2;;0;nonexistent;no
30;blue-collar;married;basic.6y;no;;yes;yes;cellular;jul;wed;1018;2;;0;nonexistent;yes
35;blue-collar;single;high.school;unknown;;yes;no;cellular;jul;wed;60;5;;0;nonexistent;no
34;admin.;single;university.degree;unknown;;no;no;cellular;jul;wed;212;2;;0;nonexistent;no
26;technician;single;professional.course;no;;yes;no;cellular;jul;wed;173;2;;0;nonexistent;no
36;management;single;university.degree;no;;no;no;cellular;jul;wed;101;7;;0;nonexistent;no
43;technician;married;basic.9y;no;;no;no;cellular;jul;wed;110;6;;0;nonexistent;no
29;technician;divorced;high.school;no;;yes;no;cellular;jul;wed;128;2;;0;nonexistent;no
35;student;married;basic.9y;no;;no;no;cellular;jul;wed;156;6;;0;nonexistent;no
58;admin.;divorced;basic.9y;no;;no;no;telephone;jul;wed;231;5;;0;nonexistent;no
38;blue-collar;married;basic.4y;unknown;;yes;no;cellular;jul;wed;406;4;;0;nonexistent;no
49;blue-collar;divorced;unknown;unknown;;no;no;cellular;jul;wed;255;2;;0;nonexistent;no
37;entrepreneur;divorced;high.school;unknown;;yes;no;cellular;jul;wed;538;2;;0;nonexistent;no
44;admin.;divorced;university.degree;no;;no;no;cellular;jul;wed;191;6;;0;nonexistent;no
23;blue-collar;married;basic.9y;no;;yes;no;cellular;jul;wed;240;2;;0;nonexistent;no
36;management;single;university.degree;no;;yes;no;cellular;jul;wed;118;5;;0;nonexistent;no
47;technician;married;unknown;unknown;;yes;no;cellular;jul;wed;239;2;;0;nonexistent;no
29;admin.;single;university.degree;no;;no;no;cellular;jul;wed;164;6;;0;nonexistent;no
29;admin.;single;university.degree;no;;yes;no;telephone;jul;wed;73;6;;0;nonexistent;no
28;blue-collar;single;basic.9y;unknown;;no;yes;cellular;jul;wed;278;2;;0;nonexistent;no
